bam_prefix	stanfordUUID	aliquot_id	Case_UUID	Case_ID
LIHC-A4C8EBCB-C1AD-43C3-96D3-17AC788E0C9E-X042-S04-L031-B1-T2-PMRG	A4C8EBCB-C1AD-43C3-96D3-17AC788E0C9E	TCGA-BC-A10W-01A-31-A645-42	39baf24a-4032-4c23-b3fe-2c50df1881f6	TCGA-BC-A10W-01A-31-A645-42
COAD-A5B3C573-AAC8-4775-AE3F-AE7D3BE2CC80-X017-S08-L015-B1-T1-P038	A5B3C573-AAC8-4775-AE3F-AE7D3BE2CC80	TCGA-AA-A022-01A-32-A616-42	7a481097-14a3-4916-9632-d899c25fd284	TCGA-AA-A022-01A-32-A616-42
COAD-A5B3C573-AAC8-4775-AE3F-AE7D3BE2CC80-X017-S08-L016-B1-T2-P041	A5B3C573-AAC8-4775-AE3F-AE7D3BE2CC80	TCGA-AA-A022-01A-32-A616-42	7a481097-14a3-4916-9632-d899c25fd284	TCGA-AA-A022-01A-32-A616-42
BRCA-A6462625-3970-44A4-B4CB-7B4AE86648CD-X013-S04-L055-B1-T1-P023	A6462625-3970-44A4-B4CB-7B4AE86648CD	TCGA-C8-A8HR-01A-31-A617-42	dcb68327-1537-4ca6-81de-3910d0663cb8	TCGA-C8-A8HR-01A-31-A617-42
BRCA-A6462625-3970-44A4-B4CB-7B4AE86648CD-X013-S04-L056-B1-T2-P025	A6462625-3970-44A4-B4CB-7B4AE86648CD	TCGA-C8-A8HR-01A-31-A617-42	dcb68327-1537-4ca6-81de-3910d0663cb8	TCGA-C8-A8HR-01A-31-A617-42
KIRP-A66508E8-FAA2-4B0C-8F22-823809294A97-X020-S11-L020-B1-T1-P054	A66508E8-FAA2-4B0C-8F22-823809294A97	TCGA-IA-A40U-01A-31-A616-42	64b35577-c430-4f11-8a34-965921e3a37d	TCGA-IA-A40U-01A-31-A616-42
KIRP-A66508E8-FAA2-4B0C-8F22-823809294A97-X020-S11-L021-B1-T2-P052	A66508E8-FAA2-4B0C-8F22-823809294A97	TCGA-IA-A40U-01A-31-A616-42	64b35577-c430-4f11-8a34-965921e3a37d	TCGA-IA-A40U-01A-31-A616-42
TGCT-A6AB6BA9-2EE3-4919-B524-65C2F7B6A052-X034-S04-L124-B1-T1-P078	A6AB6BA9-2EE3-4919-B524-65C2F7B6A052	TCGA-2G-AAH8-01A-31-A644-42	6dfea807-028d-4ee3-991a-6c2607a8c8df	TCGA-2G-AAH8-01A-31-A644-42
TGCT-A6AB6BA9-2EE3-4919-B524-65C2F7B6A052-X034-S04-L125-B1-T2-P079	A6AB6BA9-2EE3-4919-B524-65C2F7B6A052	TCGA-2G-AAH8-01A-31-A644-42	6dfea807-028d-4ee3-991a-6c2607a8c8df	TCGA-2G-AAH8-01A-31-A644-42
LGGx-A6ED3CBE-E7FD-469C-BF98-07418F13E51B-X037-S06-L059-B1-T1-P094	A6ED3CBE-E7FD-469C-BF98-07418F13E51B	TCGA-DU-6395-02A-11-A644-42	6355cade-7b3a-43a8-9f1f-8e7bc45755a8	TCGA-DU-6395-02A-11-A644-42
LGGx-A6ED3CBE-E7FD-469C-BF98-07418F13E51B-X037-S06-L060-B1-T2-P087	A6ED3CBE-E7FD-469C-BF98-07418F13E51B	TCGA-DU-6395-02A-11-A644-42	6355cade-7b3a-43a8-9f1f-8e7bc45755a8	TCGA-DU-6395-02A-11-A644-42
LUSC-A81EDD99-26C1-4F2D-A67D-86E945AC532B-X037-S05-L057-B1-T1-P087	A81EDD99-26C1-4F2D-A67D-86E945AC532B	TCGA-98-A53J-01A-31-A644-42	400c8d1e-c12b-4d3b-a8ea-85e6be1cec4f	TCGA-98-A53J-01A-31-A644-42
LUSC-A81EDD99-26C1-4F2D-A67D-86E945AC532B-X037-S05-L058-B1-T2-P097	A81EDD99-26C1-4F2D-A67D-86E945AC532B	TCGA-98-A53J-01A-31-A644-42	400c8d1e-c12b-4d3b-a8ea-85e6be1cec4f	TCGA-98-A53J-01A-31-A644-42
LUSC-A834F34C-1FA7-45E9-B9A6-F6AC7D663F87-X027-S02-L079-B1-T1-P069	A834F34C-1FA7-45E9-B9A6-F6AC7D663F87	TCGA-85-A4CL-01A-11-A646-42	86958f1d-f10b-403e-b204-061e1932a793	TCGA-85-A4CL-01A-11-A646-42
LUSC-A834F34C-1FA7-45E9-B9A6-F6AC7D663F87-X027-S02-L080-B1-T2-P063	A834F34C-1FA7-45E9-B9A6-F6AC7D663F87	TCGA-85-A4CL-01A-11-A646-42	86958f1d-f10b-403e-b204-061e1932a793	TCGA-85-A4CL-01A-11-A646-42
BRCA-A8BD9D89-6D7F-4423-91A6-1627E36887F6-X022-S10-L065-B1-T1-P047	A8BD9D89-6D7F-4423-91A6-1627E36887F6	TCGA-A2-A0YT-01A-31-A615-42	14b95463-2108-4921-afc2-e29eef52b18f	TCGA-A2-A0YT-01A-31-A615-42
GBMx-A90B18B6-6056-46D1-BF4E-70710236B8DD-X011-S07-L013-B1-T1-P027	A90B18B6-6056-46D1-BF4E-70710236B8DD	TCGA-06-A5U0-01A-31-A615-42	603d2b61-b636-4054-ac95-ab66dabb3b48	TCGA-06-A5U0-01A-31-A615-42
GBMx-A90B18B6-6056-46D1-BF4E-70710236B8DD-X011-S07-L014-B1-T2-P030	A90B18B6-6056-46D1-BF4E-70710236B8DD	TCGA-06-A5U0-01A-31-A615-42	603d2b61-b636-4054-ac95-ab66dabb3b48	TCGA-06-A5U0-01A-31-A615-42
BRCA-A91AADEA-8299-46D9-A250-76896D690AFD-X016-S12-L069-B1-T1-P035	A91AADEA-8299-46D9-A250-76896D690AFD	TCGA-A7-A0D9-01A-11-A615-42	17baef7c-d97d-4b98-ab53-503ef856523d	TCGA-A7-A0D9-01A-11-A615-42
BRCA-A91AADEA-8299-46D9-A250-76896D690AFD-X016-S12-L070-B1-T2-P033	A91AADEA-8299-46D9-A250-76896D690AFD	TCGA-A7-A0D9-01A-11-A615-42	17baef7c-d97d-4b98-ab53-503ef856523d	TCGA-A7-A0D9-01A-11-A615-42
THCA-ABF4154C-FACF-4711-AAC7-35C560F39BC2-X024-S10-L021-B1-T1-P063	ABF4154C-FACF-4711-AAC7-35C560F39BC2	TCGA-BJ-A0Z0-01A-31-A645-42	72d8dcc3-0709-4fd1-98d4-fb75e9340758	TCGA-BJ-A0Z0-01A-31-A645-42
THCA-ABF4154C-FACF-4711-AAC7-35C560F39BC2-X024-S10-L022-B1-T2-P064	ABF4154C-FACF-4711-AAC7-35C560F39BC2	TCGA-BJ-A0Z0-01A-31-A645-42	72d8dcc3-0709-4fd1-98d4-fb75e9340758	TCGA-BJ-A0Z0-01A-31-A645-42
SKCM-ADDDF130-3C88-413F-9C74-2EA68EA26E0C-X030-S05-L033-B1-T1-P075	ADDDF130-3C88-413F-9C74-2EA68EA26E0C	TCGA-XV-AAZY-01A-31-A645-42	b2fbea07-eede-4ab1-994a-da26583a5106	TCGA-XV-AAZY-01A-31-A645-42
SKCM-ADDDF130-3C88-413F-9C74-2EA68EA26E0C-X030-S05-L034-B1-T2-P077	ADDDF130-3C88-413F-9C74-2EA68EA26E0C	TCGA-XV-AAZY-01A-31-A645-42	b2fbea07-eede-4ab1-994a-da26583a5106	TCGA-XV-AAZY-01A-31-A645-42
COAD-AEB99386-152C-4B0C-AC65-6B222FCE2412-X002-S04-L007-B1-T1-P005	AEB99386-152C-4B0C-AC65-6B222FCE2412	TCGA-NH-A8F8-01A-61-A602-42	1e0789d6-7efb-4807-8d36-cd9224675a0c	TCGA-NH-A8F8-01A-61-A602-42
COAD-AEB99386-152C-4B0C-AC65-6B222FCE2412-X002-S04-L008-B1-T2-P005	AEB99386-152C-4B0C-AC65-6B222FCE2412	TCGA-NH-A8F8-01A-61-A602-42	1e0789d6-7efb-4807-8d36-cd9224675a0c	TCGA-NH-A8F8-01A-61-A602-42
PRAD-B06E11EC-7D3E-4BFC-9D3F-33877A4D9E66-X028-S10-L118-B1-T1-P062	B06E11EC-7D3E-4BFC-9D3F-33877A4D9E66	TCGA-YL-A8HJ-01A-31-A645-42	666d8b0c-593f-4ec3-b16a-2dadbead8c32	TCGA-YL-A8HJ-01A-31-A645-42
PRAD-B06E11EC-7D3E-4BFC-9D3F-33877A4D9E66-X028-S10-L119-B1-T2-P060	B06E11EC-7D3E-4BFC-9D3F-33877A4D9E66	TCGA-YL-A8HJ-01A-31-A645-42	666d8b0c-593f-4ec3-b16a-2dadbead8c32	TCGA-YL-A8HJ-01A-31-A645-42
LGGx-B0E1CD4B-FE13-4964-A0BB-59DFBA5A94BB-X020-S08-L015-B1-T1-P051	B0E1CD4B-FE13-4964-A0BB-59DFBA5A94BB	TCGA-E1-A7YI-01A-31-A617-42	5795a884-b62a-46a9-81d6-f24058424660	TCGA-E1-A7YI-01A-31-A617-42
LGGx-B0E1CD4B-FE13-4964-A0BB-59DFBA5A94BB-X020-S08-L016-B1-T2-P048	B0E1CD4B-FE13-4964-A0BB-59DFBA5A94BB	TCGA-E1-A7YI-01A-31-A617-42	5795a884-b62a-46a9-81d6-f24058424660	TCGA-E1-A7YI-01A-31-A617-42
KIRP-B3C1CAEA-4175-4066-B9D1-6CC8097BDB40-X021-S10-L042-B1-T1-P047	B3C1CAEA-4175-4066-B9D1-6CC8097BDB40	TCGA-KV-A74V-01A-31-A617-42	6eb010c4-c906-42d4-894d-8b47de90e023	TCGA-KV-A74V-01A-31-A617-42
KIRP-B3C1CAEA-4175-4066-B9D1-6CC8097BDB40-X021-S10-L043-B1-T2-P049	B3C1CAEA-4175-4066-B9D1-6CC8097BDB40	TCGA-KV-A74V-01A-31-A617-42	6eb010c4-c906-42d4-894d-8b47de90e023	TCGA-KV-A74V-01A-31-A617-42
KIRC-B4113118-07F1-4E2F-A702-43CDB2C0B192-X010-S05-L057-B1-T1-P018	B4113118-07F1-4E2F-A702-43CDB2C0B192	TCGA-B8-A54J-01A-22-A617-42	09d7ce7a-774e-4784-9c9a-32b766fdb173	TCGA-B8-A54J-01A-22-A617-42
KIRC-B4113118-07F1-4E2F-A702-43CDB2C0B192-X010-S05-L058-B1-T2-P019	B4113118-07F1-4E2F-A702-43CDB2C0B192	TCGA-B8-A54J-01A-22-A617-42	09d7ce7a-774e-4784-9c9a-32b766fdb173	TCGA-B8-A54J-01A-22-A617-42
HNSC-B4C01112-D529-49C5-A458-0E09DA1C071E-X041-S05-L009-B1-T1-P084	B4C01112-D529-49C5-A458-0E09DA1C071E	TCGA-KU-A6H7-06A-11-A644-42	abbcc1d8-ab74-4459-bf28-cc627bef440e	TCGA-KU-A6H7-06A-11-A644-42
HNSC-B4C01112-D529-49C5-A458-0E09DA1C071E-X041-S05-L010-B1-T2-P085	B4C01112-D529-49C5-A458-0E09DA1C071E	TCGA-KU-A6H7-06A-11-A644-42	abbcc1d8-ab74-4459-bf28-cc627bef440e	TCGA-KU-A6H7-06A-11-A644-42
COAD-B5AE6F25-E2EA-412F-AC4C-E11EA47FC490-X007-S03-L061-B1-T2-P010	B5AE6F25-E2EA-412F-AC4C-E11EA47FC490	TCGA-NH-A8F7-01A-31-A617-42	6454ff0c-26f8-4cc2-b77c-7e5abdc20acd	TCGA-NH-A8F7-01A-31-A617-42
COAD-B5AE6F25-E2EA-412F-AC4C-E11EA47FC490-X007-S03-L060-B1-T1-PMRG	B5AE6F25-E2EA-412F-AC4C-E11EA47FC490	TCGA-NH-A8F7-01A-31-A617-42	6454ff0c-26f8-4cc2-b77c-7e5abdc20acd	TCGA-NH-A8F7-01A-31-A617-42
KIRP-B66E832D-DDE1-44C7-BCA0-AF649AAF50D7-X019-S08-L062-B1-T1-P039	B66E832D-DDE1-44C7-BCA0-AF649AAF50D7	TCGA-UZ-A9PQ-01A-31-A615-42	e3d519cf-7727-4ae1-92d1-156f5add1701	TCGA-UZ-A9PQ-01A-31-A615-42
KIRP-B66E832D-DDE1-44C7-BCA0-AF649AAF50D7-X019-S08-L063-B1-T2-P038	B66E832D-DDE1-44C7-BCA0-AF649AAF50D7	TCGA-UZ-A9PQ-01A-31-A615-42	e3d519cf-7727-4ae1-92d1-156f5add1701	TCGA-UZ-A9PQ-01A-31-A615-42
ACCx-B6E6F014-A599-4A58-A7A5-1F748471D662-X013-S12-L070-B1-T1-P026	B6E6F014-A599-4A58-A7A5-1F748471D662	TCGA-OR-A5J2-01A-31-A616-42	8e7c2e31-d085-4b75-a970-162526dd07a0	TCGA-OR-A5J2-01A-31-A616-42
ACCx-B6E6F014-A599-4A58-A7A5-1F748471D662-X013-S12-L071-B1-T2-PMRG	B6E6F014-A599-4A58-A7A5-1F748471D662	TCGA-OR-A5J2-01A-31-A616-42	8e7c2e31-d085-4b75-a970-162526dd07a0	TCGA-OR-A5J2-01A-31-A616-42
KIRC-B73B67F3-4074-4DBF-97F1-081A17147C54-X007-S07-L067-B1-T1-P009	B73B67F3-4074-4DBF-97F1-081A17147C54	TCGA-6D-AA2E-01A-31-A617-42	d3b47e53-6f40-4fc8-b5a4-cbe548a770a9	TCGA-6D-AA2E-01A-31-A617-42
KIRC-B73B67F3-4074-4DBF-97F1-081A17147C54-X007-S07-L068-B1-T2-P031	B73B67F3-4074-4DBF-97F1-081A17147C54	TCGA-6D-AA2E-01A-31-A617-42	d3b47e53-6f40-4fc8-b5a4-cbe548a770a9	TCGA-6D-AA2E-01A-31-A617-42
ACCx-B901534B-5E93-475A-91E7-B2DB7DFE98A5-X020-S02-L003-B1-T1-PMRG	B901534B-5E93-475A-91E7-B2DB7DFE98A5	TCGA-OR-A5J9-01A-31-A616-42	a53e9117-0a49-40d8-af40-7867370b671a	TCGA-OR-A5J9-01A-31-A616-42
ACCx-B901534B-5E93-475A-91E7-B2DB7DFE98A5-X020-S02-L004-B1-T2-PMRG	B901534B-5E93-475A-91E7-B2DB7DFE98A5	TCGA-OR-A5J9-01A-31-A616-42	a53e9117-0a49-40d8-af40-7867370b671a	TCGA-OR-A5J9-01A-31-A616-42
COAD-BA3E7A65-30AB-4ED9-BF52-ED8138164EB9-X007-S08-L069-B1-T1-P010	BA3E7A65-30AB-4ED9-BF52-ED8138164EB9	TCGA-QG-A5YV-01A-31-A616-42	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV-01A-31-A616-42
COAD-BA3E7A65-30AB-4ED9-BF52-ED8138164EB9-X007-S08-L070-B1-T2-PMRG	BA3E7A65-30AB-4ED9-BF52-ED8138164EB9	TCGA-QG-A5YV-01A-31-A616-42	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV-01A-31-A616-42
CESC-BA6FB645-26C4-436D-AF9D-653767310153-X004-S09-L057-B1-T1-P007	BA6FB645-26C4-436D-AF9D-653767310153	TCGA-EA-A3HT-01A-21-A602-42	3c5b2452-014b-495f-b86a-f522ed84bc3b	TCGA-EA-A3HT-01A-21-A602-42
STAD-BAB7D0D7-4F14-4ED4-B8E4-B9E760F57246-X041-S02-L003-B1-T1-P084	BAB7D0D7-4F14-4ED4-B8E4-B9E760F57246	TCGA-CD-A486-01A-31-A646-42	c63ae423-c90a-4cf4-aa42-653bb8fa3e69	TCGA-CD-A486-01A-31-A646-42
STAD-BAB7D0D7-4F14-4ED4-B8E4-B9E760F57246-X041-S02-L004-B1-T2-P085	BAB7D0D7-4F14-4ED4-B8E4-B9E760F57246	TCGA-CD-A486-01A-31-A646-42	c63ae423-c90a-4cf4-aa42-653bb8fa3e69	TCGA-CD-A486-01A-31-A646-42
UCEC-BAD10669-0C6A-4B48-94B3-CAB6C3799360-X029-S09-L017-B1-T1-P082	BAD10669-0C6A-4B48-94B3-CAB6C3799360	TCGA-BK-A13B-01A-31-A645-42	e71b3ce1-41e0-4cfc-9570-367b8c2124c1	TCGA-BK-A13B-01A-31-A645-42
UCEC-BAD10669-0C6A-4B48-94B3-CAB6C3799360-X029-S09-L018-B1-T2-P077	BAD10669-0C6A-4B48-94B3-CAB6C3799360	TCGA-BK-A13B-01A-31-A645-42	e71b3ce1-41e0-4cfc-9570-367b8c2124c1	TCGA-BK-A13B-01A-31-A645-42
STAD-BBB7AC74-B4E3-482C-BFA5-86555CE18654-X027-S08-L091-B1-T1-P064	BBB7AC74-B4E3-482C-BFA5-86555CE18654	TCGA-BR-A4CR-01A-31-A644-42	794fbad5-93ce-4f9a-aee4-37a89a6719ec	TCGA-BR-A4CR-01A-31-A644-42
STAD-BBB7AC74-B4E3-482C-BFA5-86555CE18654-X027-S08-L092-B1-T2-P068	BBB7AC74-B4E3-482C-BFA5-86555CE18654	TCGA-BR-A4CR-01A-31-A644-42	794fbad5-93ce-4f9a-aee4-37a89a6719ec	TCGA-BR-A4CR-01A-31-A644-42
COAD-BC05CF64-A1D1-4B97-912E-5B98183DBC8C-X016-S03-L051-B1-T1-P032	BC05CF64-A1D1-4B97-912E-5B98183DBC8C	TCGA-QG-A5YX-01A-31-A616-42	300fff5a-0f61-402d-b845-3938ba7b1294	TCGA-QG-A5YX-01A-31-A616-42
COAD-BC05CF64-A1D1-4B97-912E-5B98183DBC8C-X016-S03-L052-B1-T2-P036	BC05CF64-A1D1-4B97-912E-5B98183DBC8C	TCGA-QG-A5YX-01A-31-A616-42	300fff5a-0f61-402d-b845-3938ba7b1294	TCGA-QG-A5YX-01A-31-A616-42
LUSC-BC1759C1-171F-4663-83C6-52AC28059A9B-X040-S06-L130-B1-T1-P101	BC1759C1-171F-4663-83C6-52AC28059A9B	TCGA-85-A4QR-01A-31-A644-42	06b70dee-14d2-45c7-b6f0-4d1d29c575ea	TCGA-85-A4QR-01A-31-A644-42
LUSC-BC1759C1-171F-4663-83C6-52AC28059A9B-X040-S06-L131-B1-T2-P103	BC1759C1-171F-4663-83C6-52AC28059A9B	TCGA-85-A4QR-01A-31-A644-42	06b70dee-14d2-45c7-b6f0-4d1d29c575ea	TCGA-85-A4QR-01A-31-A644-42
THCA-BC2421A1-70FD-4F62-8E12-956AE8472E0C-X036-S03-L029-B1-T1-P090	BC2421A1-70FD-4F62-8E12-956AE8472E0C	TCGA-BJ-A0ZC-01A-31-A645-42	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC-01A-31-A645-42
THCA-BC2421A1-70FD-4F62-8E12-956AE8472E0C-X036-S03-L030-B1-T2-P097	BC2421A1-70FD-4F62-8E12-956AE8472E0C	TCGA-BJ-A0ZC-01A-31-A645-42	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC-01A-31-A645-42
PCPG-BC53E760-C528-4E00-95C4-B58EC4745512-X040-S08-L134-B1-T1-P103	BC53E760-C528-4E00-95C4-B58EC4745512	TCGA-QT-A5XM-01A-31-A645-42	2bfe97f0-6590-4be0-b82f-00c20998fb4f	TCGA-QT-A5XM-01A-31-A645-42
PCPG-BC53E760-C528-4E00-95C4-B58EC4745512-X040-S08-L135-B1-T2-P104	BC53E760-C528-4E00-95C4-B58EC4745512	TCGA-QT-A5XM-01A-31-A645-42	2bfe97f0-6590-4be0-b82f-00c20998fb4f	TCGA-QT-A5XM-01A-31-A645-42
PRAD-BDFE10D1-4C84-446B-B962-20985B57AE5D-X033-S11-L114-B1-T1-P079	BDFE10D1-4C84-446B-B962-20985B57AE5D	TCGA-SU-A7E7-01A-11-A645-42	2648c3c9-9884-4a0c-96aa-61130cd289ea	TCGA-SU-A7E7-01A-11-A645-42
PRAD-BDFE10D1-4C84-446B-B962-20985B57AE5D-X033-S11-L115-B1-T2-P073	BDFE10D1-4C84-446B-B962-20985B57AE5D	TCGA-SU-A7E7-01A-11-A645-42	2648c3c9-9884-4a0c-96aa-61130cd289ea	TCGA-SU-A7E7-01A-11-A645-42
UCEC-BDFE8123-081E-49AF-930B-2371D8DEC261-X030-S01-L025-B1-T1-P080	BDFE8123-081E-49AF-930B-2371D8DEC261	TCGA-BG-A0M8-01A-31-A645-42	e055db71-f3da-43d3-a9b2-2f65dfb23d3e	TCGA-BG-A0M8-01A-31-A645-42
UCEC-BDFE8123-081E-49AF-930B-2371D8DEC261-X030-S01-L026-B1-T2-P078	BDFE8123-081E-49AF-930B-2371D8DEC261	TCGA-BG-A0M8-01A-31-A645-42	e055db71-f3da-43d3-a9b2-2f65dfb23d3e	TCGA-BG-A0M8-01A-31-A645-42
BRCA-BE061C50-495F-46AD-BF95-09C8AD8B5365-X022-S05-L056-B1-T1-P049	BE061C50-495F-46AD-BF95-09C8AD8B5365	TCGA-3C-AALJ-01A-11-A617-42	427d0648-3f77-4ffc-b52c-89855426d647	TCGA-3C-AALJ-01A-11-A617-42
BRCA-BE0F871D-DFA0-4B91-A068-41A57C105E1B-X007-S05-L064-B1-T1-P013	BE0F871D-DFA0-4B91-A068-41A57C105E1B	TCGA-A2-A0T6-01A-31-A615-42	08306ede-e74b-4be9-b768-7fd98647b6ac	TCGA-A2-A0T6-01A-31-A615-42
KIRP-BEB0AB9C-2DFA-49E1-BD4B-5A65BED95B83-X012-S12-L047-B1-T1-P027	BEB0AB9C-2DFA-49E1-BD4B-5A65BED95B83	TCGA-P4-AAVL-01A-31-A617-42	39847790-c951-4f9d-b23c-88c7f44d20a0	TCGA-P4-AAVL-01A-31-A617-42
KIRP-BEB0AB9C-2DFA-49E1-BD4B-5A65BED95B83-X012-S12-L048-B1-T2-P028	BEB0AB9C-2DFA-49E1-BD4B-5A65BED95B83	TCGA-P4-AAVL-01A-31-A617-42	39847790-c951-4f9d-b23c-88c7f44d20a0	TCGA-P4-AAVL-01A-31-A617-42
PCPG-BF252877-E0B6-4B37-B080-3F4C0BCBDFF6-X028-S03-L105-B1-T1-P063	BF252877-E0B6-4B37-B080-3F4C0BCBDFF6	TCGA-QT-A5XJ-01A-31-A644-42	59f305d2-dca8-4ec7-8708-27b4b105fc72	TCGA-QT-A5XJ-01A-31-A644-42
PCPG-BF252877-E0B6-4B37-B080-3F4C0BCBDFF6-X028-S03-L106-B1-T2-P062	BF252877-E0B6-4B37-B080-3F4C0BCBDFF6	TCGA-QT-A5XJ-01A-31-A644-42	59f305d2-dca8-4ec7-8708-27b4b105fc72	TCGA-QT-A5XJ-01A-31-A644-42
BRCA-C147AAD5-A8F1-41D5-8709-21820BE50902-X016-S11-L067-B1-T1-P032	C147AAD5-A8F1-41D5-8709-21820BE50902	TCGA-A2-A0YJ-01A-22-A615-42	796b593f-5886-4a27-bf94-7ea8df325e1a	TCGA-A2-A0YJ-01A-22-A615-42
BRCA-C147AAD5-A8F1-41D5-8709-21820BE50902-X016-S11-L068-B1-T2-P033	C147AAD5-A8F1-41D5-8709-21820BE50902	TCGA-A2-A0YJ-01A-22-A615-42	796b593f-5886-4a27-bf94-7ea8df325e1a	TCGA-A2-A0YJ-01A-22-A615-42
BLCA-C1820F13-D6CF-4BCF-A842-A01D6E6C61EB-X009-S10-L043-B1-T1-P017	C1820F13-D6CF-4BCF-A842-A01D6E6C61EB	TCGA-H4-A2HO-01C-11-A615-42	86d1e388-b30f-48fd-9647-3848eb6134f1	TCGA-H4-A2HO-01C-11-A615-42
BLCA-C1820F13-D6CF-4BCF-A842-A01D6E6C61EB-X009-S10-L044-B1-T2-P016	C1820F13-D6CF-4BCF-A842-A01D6E6C61EB	TCGA-H4-A2HO-01C-11-A615-42	86d1e388-b30f-48fd-9647-3848eb6134f1	TCGA-H4-A2HO-01C-11-A615-42
STAD-C23BE39C-3C24-4DB8-B26D-CE6629CF02EC-X042-S05-L033-B1-T2-P085	C23BE39C-3C24-4DB8-B26D-CE6629CF02EC	TCGA-VQ-A8PJ-01A-31-A645-42	0cd4b4a2-d3ce-4fc4-b899-bbcecb2b3d55	TCGA-VQ-A8PJ-01A-31-A645-42
STAD-C23BE39C-3C24-4DB8-B26D-CE6629CF02EC-X042-S05-L032-B1-T1-PMRG	C23BE39C-3C24-4DB8-B26D-CE6629CF02EC	TCGA-VQ-A8PJ-01A-31-A645-42	0cd4b4a2-d3ce-4fc4-b899-bbcecb2b3d55	TCGA-VQ-A8PJ-01A-31-A645-42
PRAD-C276D64C-147B-4F15-A27E-A8068FB06146-X025-S09-L043-B1-T1-P068	C276D64C-147B-4F15-A27E-A8068FB06146	TCGA-EJ-A7NM-01A-31-A646-42	aa8b99fd-973f-465d-ae24-3421fe784687	TCGA-EJ-A7NM-01A-31-A646-42
PRAD-C276D64C-147B-4F15-A27E-A8068FB06146-X025-S09-L044-B1-T2-P066	C276D64C-147B-4F15-A27E-A8068FB06146	TCGA-EJ-A7NM-01A-31-A646-42	aa8b99fd-973f-465d-ae24-3421fe784687	TCGA-EJ-A7NM-01A-31-A646-42
THCA-C28B747E-CFB2-4ED4-9821-9964A342DAA6-X026-S04-L059-B1-T3-P061	C28B747E-CFB2-4ED4-9821-9964A342DAA6	TCGA-CE-A13K-01A-31-A645-42	a1227ffa-2733-4a43-ba82-834755453870	TCGA-CE-A13K-01A-31-A645-42
THCA-C28B747E-CFB2-4ED4-9821-9964A342DAA6-X026-S04-L060-B1-T4-P063	C28B747E-CFB2-4ED4-9821-9964A342DAA6	TCGA-CE-A13K-01A-31-A645-42	a1227ffa-2733-4a43-ba82-834755453870	TCGA-CE-A13K-01A-31-A645-42
PRAD-C28DF709-212E-4835-AD1E-234A05480083-X035-S08-L015-B1-T1-P091	C28DF709-212E-4835-AD1E-234A05480083	TCGA-EJ-A65F-01A-31-A644-42	8631bb5e-6d08-4c20-a85e-cb84f5dac290	TCGA-EJ-A65F-01A-31-A644-42
PRAD-C28DF709-212E-4835-AD1E-234A05480083-X035-S08-L016-B1-T2-P094	C28DF709-212E-4835-AD1E-234A05480083	TCGA-EJ-A65F-01A-31-A644-42	8631bb5e-6d08-4c20-a85e-cb84f5dac290	TCGA-EJ-A65F-01A-31-A644-42
UCEC-C335297F-2D63-4973-9182-FA18C28E001E-X037-S04-L055-B1-T1-P088	C335297F-2D63-4973-9182-FA18C28E001E	TCGA-BG-A0MK-01A-42-A644-42	1f9b1b71-8753-4cd5-a585-708bea8ff1fa	TCGA-BG-A0MK-01A-42-A644-42
UCEC-C335297F-2D63-4973-9182-FA18C28E001E-X037-S04-L056-B1-T2-P089	C335297F-2D63-4973-9182-FA18C28E001E	TCGA-BG-A0MK-01A-42-A644-42	1f9b1b71-8753-4cd5-a585-708bea8ff1fa	TCGA-BG-A0MK-01A-42-A644-42
PRAD-C4C5514D-2C9F-412B-AB0F-7286EA248D0A-X030-S07-L037-B1-T1-P073	C4C5514D-2C9F-412B-AB0F-7286EA248D0A	TCGA-EJ-A46D-01A-31-A644-42	93d10d8b-5f98-4d2c-8af3-11471385d4d4	TCGA-EJ-A46D-01A-31-A644-42
PRAD-C4C5514D-2C9F-412B-AB0F-7286EA248D0A-X030-S07-L038-B1-T2-P072	C4C5514D-2C9F-412B-AB0F-7286EA248D0A	TCGA-EJ-A46D-01A-31-A644-42	93d10d8b-5f98-4d2c-8af3-11471385d4d4	TCGA-EJ-A46D-01A-31-A644-42
COAD-C4C5A550-D6B2-4D3F-9AC6-6670C4536911-X018-S04-L030-B1-T1-P040	C4C5A550-D6B2-4D3F-9AC6-6670C4536911	TCGA-AA-A01R-01A-41-A616-42	97f6c8d3-09a0-4128-8f10-41e736648a5f	TCGA-AA-A01R-01A-41-A616-42
COAD-C4C5A550-D6B2-4D3F-9AC6-6670C4536911-X018-S04-L031-B1-T2-P043	C4C5A550-D6B2-4D3F-9AC6-6670C4536911	TCGA-AA-A01R-01A-41-A616-42	97f6c8d3-09a0-4128-8f10-41e736648a5f	TCGA-AA-A01R-01A-41-A616-42
PRAD-C52513D1-8E67-419B-BC8F-D719459735F9-X030-S08-L039-B1-T1-P079	C52513D1-8E67-419B-BC8F-D719459735F9	TCGA-KC-A4BV-01A-21-A646-42	a8c954b7-3077-4ff1-b311-d4b4bfa49786	TCGA-KC-A4BV-01A-21-A646-42
